vin,sellingprice
2c4rc1bg5er382201,19042.78689637138
wmwrc33516tk17665,4122.353029741638
1a8hw58p27f580495,4819.969866694775
5n1ar2mn0dc644867,21326.3730919976
2c4rdgeg6cr199365,10837.942503310831
1vwbn7a33cc024885,11431.301942782233
1ftfw1et9efa72062,32724.601987447022
4t1bd1fk6du077817,15033.348974441142
1fmjk2a53eef29307,38824.021965349915
wba3f9c53df145153,26183.50851698372
1n4al2ap0cn438923,12649.207939757274
1gnskbe06br111875,24300.18630227063
1g8zs57n08f112395,6035.274228513996
jn8az1mw1bw183413,18507.778389462528
js2yb417275102578,5304.984970721136
5j6tf1h31bl000603,14713.479187832563
1n4al2ap7cc145595,11623.892427257444
1gtr2ve34bz117077,21996.051222288443
kl8ca6s92ec502189,9237.582866038492
1fahp3gnxaw182652,3892.7316653719136
wmwmf7c53atz72673,8620.913401003052
3vwdp7aj3cm463908,9038.803042855823
1ft7x3b66ceb07445,17511.514969479213
5npeb4ac7eh910352,15315.06851083913
1g1pg5sb7e7405642,13271.971110835244
1fm5k7f83fga56144,31992.374400300392
5lmfu28558lj17229,10520.6207101908
2g1wf5ek8b1231180,5708.799805446776
2lnbl8ev0ax752749,5581.807473215657
2t3zf4dv1aw037980,12970.404286382098
1zvbp8am6b5136107,14022.14274386526
jnkcv54e35m401378,5464.335750373086
jh4dc53092c034326,2445.8256795049
wbabk7327vet64772,1079.048837787328
wbafu7c59cdu60668,32879.297033139475
3n1ab6ap6cl641564,9013.903423864132
kl1td56698b162064,1270.8855495094285
1gnec16rxxj423978,2700.046218647669
3fahp0ja2cr226430,9299.713085524627
1hgcd5605va094739,881.0402686611706
3gnfk16t02g298440,1868.8479402118483
1fmcu0g97dua35392,14364.98132610572
1ftnf1cf7ekd17246,18459.478088100288
1ftww31r88ea34371,21582.46527740609
1zvbp8em4e5292368,18858.024100997925
1j8hg48k58c145680,9321.263817887564
ml32a3hj1eh003442,8272.121746394241
jm1gj1w68e1151540,19632.975393205346
1hgcr2f59ea088972,17712.971098080267
1fm5k7f87dgc11582,26048.816111718173
1hgcm55827a126265,3952.45807286164
kndmb233086221247,3610.859653276915
1g6dp577970145953,4930.867661144981
1ftfw1et5dkf17130,26415.692643465245
2hjyk16247h547401,9895.011904719182
ja4as3aw4du014222,12169.665477056562
5n1ar2mn3ec641639,24893.355425937432
1fahp3f20cl300560,10448.617431724368
1c3cdfba8dd301872,12067.169353341757
1g4ps5sk8d4210263,13842.427648933683
3c4fy48b74t356812,971.8844381059225
1fadp3k20dl168079,10775.2741339561
wba3c1c5xek115215,30648.96827997002
jm3lw28j530338798,2405.397445654069
1fahp35n78w155339,2687.8561417337314
5tfdy5f11ax095121,19683.736900867076
wp0ca2a82ds114103,44114.556238546546
2b4gp44361r241698,1304.2620896376156
1ftrf02w35ke44332,2924.2868167046363
3n1ab61e37l721134,5481.793402782158
2fmdk38c38bb15452,9594.275745758183
1gnec13z16r129616,7164.898621774586
wdbng70j44a423276,2978.8341928277005
2a4gm68476r769827,3182.345999066687
knald124855077357,2275.8796572198735
5tdzk23c07s087179,6764.8196443109055
1c4pjmcb0ew164174,18784.798243945348
4t1bf1fk5eu808930,15582.94536044847
2fmdk3jc0cba06563,17074.93346430687
5tdza22c46s443457,7608.424301282407
jf2sh61639h780020,7314.689897607231
3fahp0ha3br179915,9414.184669282546
jthbk262485064417,10862.506391382134
5xykt3a11cg213966,12941.951615941423
wmwsu3c54ct260133,12961.105650109286
ys3df58k722000354,3225.2487086347373
1ftfx1ef9dkd86145,26851.26359761681
1gyek63n76r107359,11919.13842848162
1n4al3ap0ec265067,15463.278083160436
wmwmf73569tw80530,9348.349798657646
1n6aa07bx4n532435,6760.912585240229
jtdktud31cd527733,7957.55047340843
2fabp7bv8ax100524,6599.614390044681
4s4brbcc4e3316907,24162.996731112697
1ftfw1et2ckd42186,25686.89838699651
kmhct4ae8cu246373,7322.7710336615555
3gyfnce37ds561627,27334.363065874386
2t1ae09b4rc086166,391.33370474068397
scbdr33w47c046614,69975.94635868135
3fahp0ja3br205102,9995.682323649504
1g4hp54k7y4291734,1123.0305802109851
4usfe43507ly79772,17432.854065856118
5tdkk3dc5es496281,21771.090136237926
1g1pc5sb4e7193858,12078.21709911542
jtdbt4k30cl027152,9850.347385262374
19xfb2f50ce024670,11482.783387194278
1ftne1ew9bdb31045,18557.935800883053
2t1lr32e43c097971,1729.9323053638236
1n4al11d42c161722,1383.1350568378966
4t1bf28b33u331379,5259.64424563371
3fa6p0hr9dr255234,10896.129587786652
1c4njrab3ed805143,23865.408582240532
1fmdu77k85ub93502,3658.266437396449
1zvbp8am8e5292931,18218.754699829125
1fahp2e89dg175570,11897.17334317454
1c4njpbaxed882540,14663.494726631243
1ftne2ew5eda10166,21533.527334880055
1ftfx1et3cfa82614,27526.921667855342
1gyee637690141617,13879.968651273748
1fahp2d83dg182340,11923.602373801275
jn8as1mw7am854971,21669.54821535694
3gcpcpehxeg209875,27854.523147473927
5yfburhe8ep063491,8415.811970342475
2c4rdgbg6dr636173,10950.599445910433
1fmcu0h97dub85386,17237.30914942358
jthbf5c27d5189058,24302.571458256836
2t2bk1baxcc133479,28980.85026841373
salsf254x7a109254,11259.010422740765
2gkflue50c6233020,15996.830271437664
2hgfb2f67ch529829,11305.605881006024
1g2as18h397172904,4587.818947592996
jh4cu2f62ac024064,11691.021731368644
wddgf4hb9cr221032,23119.311211939807
4s4brbjc5c3276627,17084.61333638122
wbaek13486cn80106,11594.574995851255
3gnal4ekxds546355,12824.26361069986
1gccs139278253601,10611.581161389364
1gnskkkc9fr140033,46585.47249596541
jthbj46g972074662,6953.407194968029
1hgcp2f69ca052971,13513.610063492612
1fbss3blxeda89866,25196.234569131375
wdbpj76j34a043525,10702.578671390347
1fadp3f25dl283612,9577.588929398067
1n4al2ap5cn514992,11728.083082876594
4t1bf1fk2eu405701,15941.330144099167
1n4ab7ap4en853360,12332.957106903536
5fnrl38298b028334,9302.576103527004
2c4rc1bg2er437669,19100.86386656972
4t1bf1fk3eu416710,15829.919626010465
jn8as5mt0bw182657,12754.562363655788
wddkj5gbxaf015524,24887.045033830218
jthff2c27c2523928,26428.573437690473
4jgda2eb5da202509,41112.82488239187
2hnyd18666h544443,8347.112704568026
jn8as5mv1dw123444,15452.273711897651
jm1fe173340135917,3197.866126779001
knagm4ad5e5065994,16043.664258198021
1c3lc56k07n507296,3761.9061875195403
2c3cdxjg9eh259549,22210.787477203558
2t1bu4ee1cc832630,9090.483952221157
3gnbabfw8bs516879,6413.4076440348545
1fafp56s3yg221242,886.4405277916449
1g1jc6sg1e4203495,11466.715185169833
kmhcn4ac1bu586536,4235.073296755043
1ftfw1ct6dkd69704,25867.73146864722
1g1pc5sb1d7230332,10747.618600447804
5tdzk3dc0cs208985,11042.244624184641
1hgcp2f80ca119815,13261.827134416171
1b3lc56k48n660696,5756.4453935790025
1ft7w2bt7ceb32955,35099.02567810968
3fa6p0hr8dr161488,15749.14151105743
wbadx7c59be742607,24576.8464663053
jthbf5c25b5151518,20889.325526828492
5xxgm4a78eg309324,15402.276078215824
1hgcs1b38ca015804,14008.8713232407
wddng7dbxca465654,43525.012076585335
3n1ab7ap5dl723244,11198.595945520046
2t1bu4ee8cc830308,10121.572098845587
2c4gm684x5r424389,3692.797459385978
wdbga32g0xa427527,2722.622716224534
19vde1f3xde013211,17838.477370827444
2t2bk1ba9dc174249,31370.568288577902
2fmza51696ba52492,3330.018409934797
2fmza576x4bb04748,1001.7092495055895
1n4al2apxcn473761,13211.79508590601
4jgbb8gb0ba716799,25596.436373209268
1yvhp80d475m18004,2545.501966730082
19xfb2f5xce059345,9979.45448271951
wa1dkafp3ca053967,25566.229828954925
3c6jr6dtxeg140259,19533.465116017913
1n4al3ap2ec186564,16204.831272874339
1fafp34z63w282863,1278.2622136595674
1g4hp52k034192619,4999.364385403496
5tfbv58158x037942,15471.446198527594
1fmhk7b87cga72281,17021.97769390064
1zvbp8am2b5103282,10794.23822062297
jthba30g865149979,9601.888817170893
5tdza23c36s506546,10352.740645343325
1fadp3k28el145845,11352.145491103376
5tddk3eh0as007573,17332.55018588662
1g1pf5sc8c7238524,8223.85485205735
jtdkb20u783364170,6743.27898716234
1fmzu73w82ud01269,2169.1362564929623
1g1ad5f56a7153203,6558.920257896142
nm0ls7bn3bt043433,8765.387960755204
2c4rdgcg0er212374,16641.31028595126
5n1bv28u67n143167,6282.026949130123
3fahp02138r124026,5860.408474897101
wdbrf52h37f895639,6101.3972552891555
1ftnf1ef9ckd54101,22001.54674574858
wbakc6c5xcc396738,13979.85271381095
1fmcu9gx8dub67919,19329.37723275718
wmwsu3c54ct257099,12945.221242415073
3c4pddbg7et271765,17867.786140685326
2c3cdxbg3eh307755,19212.618580937786
1fbne3bl7dda27733,19334.985987209846
5xxgm4a74cg032829,14004.364540104729
wddhf8jb4ca599179,29970.512765841333
5tdza23c96s564581,3922.841409028666
2g1wb58n889250503,3033.6122356549586
1b3cb4ha3ad662078,5263.748250846134
1hgej8640xl025230,1025.8276442368733
jthff2c22b2516383,24786.858851222154
1hgcp3f85ca016430,16276.983019664469
4t1bf3ek3bu756013,10432.314820377249
wmwrc33506tj74338,3833.552187852036
3n1bc1cp9bl431606,6111.376627792531
1g1nd52j416113860,542.8704365103058
1c4sdhetxcc117523,25147.254921887194
5yfburhe6ep062436,12847.876195679795
1b3lc46kx8n241133,4571.81926002937
1fm5k7b95dgb84493,12005.780343080607
1hgcp2f30ca059507,13396.739447105148
jm1bl1v71c1634220,12341.273368084516
1nxbr12e11z535339,1340.9478544515496
1ftex1e86afa65665,13199.270263985441
5nmsg73d67h068079,4489.21135152707
1fadp3f26el272961,12816.458149382297
yv1rs61r422125389,1830.8989909452666
3fa6p0g73dr378950,15744.553637787894
2gnalbek5c1190475,13975.206715272916
1vwcs7a36ec013315,19828.965840784826
jtees43a982005091,13360.958829864145
1mehm42175g603402,2667.090371077984
jn8az2kr6dt300927,11332.663437619387
jn1cv6ap3bm500116,17017.074705518564
4t3za3bb2au031994,14136.804216292774
salme1d44ba354874,43906.715573004505
jtdbt1231y0082703,2122.421465337353
1n4al2ap8cn429323,11640.995378652087
1n4al2ap3cc245323,12788.47010281692
3gnfk12357g263695,8271.98732375076
jn1az34d05m607091,7768.330702635243
3n1ab6ap5al651595,4647.922972942515
1g1zh57b68f244256,2805.399282221111
1n4aa5ap1cc804164,16758.65223639705
1fmcu0f70dub15925,12201.317299705097
5yfbu4ee0bp002073,14406.89846601859
yv4952dz3d2408576,21682.06541230198
jn1cv6ap9dm711761,22471.629570554942
3fa6p0hr9dr185914,13216.915481889106
1lnhl9dk2dg611277,24494.282016065295
1fahp2kt5eg101749,18347.14806671721
jn8as5mv6cw380436,13941.273281607893
2c3cdyag0dh718729,20108.56375781704
knafe122655087944,1851.007489541451
wbavb13526kx42892,4558.737594803159
1n4al3ap3dn559095,12035.198686026939
1hgcm66533a079610,4007.2757277449764
wbakb8c58bcy64740,23048.36866609026
2g1fb1e36e9269073,21956.976413899014
1g1zc5eb3af148527,9116.334959154428
1vwbn7a30cc027811,8067.792034666765
4jgbf7be3ba670014,29777.50529241175
1c3cdfbb5fd129165,14392.367310331589
1c3cccab6fn575905,15410.813650158205
jm3tb3ca5e0431364,21813.034449899562
2g1wg5e35c1274978,8886.218393549228
1n4bl3apxdc167375,16300.57074248367
ja4mw51r91j041209,1741.4269646600424
kmhec4a42ca032402,14850.54712968608
1g4gc5e33cf167083,15931.311647900155
1c6rr7kt0es201526,27183.638513699327
4t4bf1fk2cr258900,14666.582966911843
2c3cdybt0dh712683,24253.35710000521
3mehm0ha7ar610501,9380.901662876493
1fahp3m2xcl158351,6038.052585726831
1c3cdfba2dd240518,9659.02512980015
1g1pc5sh4c7202592,11364.724901315923
wbake5c58cj106156,25002.168017685293
1gkkvrkdxej127083,29105.711656076077
wvwth63b51p292064,1157.2636332427337
1ft7x2b67bec31359,18145.54241992493
1yvhz8eh7c5m08468,11647.33070480853
1j8ft28wx8d737306,4380.577276197482
1fadp3k2xel273133,13086.30324477141
jthbe1bl9d5005972,31258.48694096905
4uscj3331wlc15053,2876.979048977568
3fa6p0h95er279502,16578.83889361817
3c4pdcbg9et296967,16134.341331143978
yv140mfb9f1308007,20969.123566423597
1c3el55ux1n587645,1204.0574510677034
ja4az3a39ez015355,16235.734308810634
wvwfw7ah5cv008849,18679.098540831077
1fmzu65w44uc02443,3946.3623015837766
3c4pddbg4et113089,15857.15172884568
wbaph5c5xba447103,20559.60809104489
1g1pa5sh7e7295049,12377.306249828998
1g1za5eu3cf295781,9110.005484921523
3n1ab61e58l718656,5371.909758684886
kmhct4ae3du538210,9612.518196504196
1fmcu9dg5cka97651,15477.878257349379
3fa6p0h73dr110091,14921.911951804317
3c6jr6at5eg183699,25483.116851177947
5tdzt38a17s292780,13985.65280051286
2c4rdgbg5dr723272,12756.402652294815
jthbk1eg1c2498683,22092.583272368385
4m2zu66k24uj02514,3906.6346913419366
1hgcp2f32ca063476,12611.894793439931
1d7re3bk5bs507661,8566.599405851226
wvgav7ax6cw086504,16040.807170721459
1ftrx12w57fb71599,6047.367305048674
3vw2k7aj8cm391058,8631.808464897984
1c6rr7mt6es422125,31475.646343888995
2t1bu4ee6dc957088,11579.319620383674
jnkcv54ex7m908622,12569.31262582889
wbafr7c51cc814349,29064.453499948097
jtdkdtb32d1548345,14432.040786933278
5npeb4ac8dh746107,13690.501622131544
1gcdt19x838231328,1608.4818095528153
kmhcn46c46u047942,909.7046475881834
jthbe96s570024567,8122.285001082563
jtegd21ax70162228,7880.569455123049
jnkcv61e89m013823,9959.535074411862
1g2hz54y85u123720,1988.981797470009
1gc4k1c81df223279,34084.26215846385
2gnaldek6c1284134,12616.59276479227
2c4rc1bg1er394149,18664.849686099114
2gnalfek2c1306576,8129.248636856331
1n4al2ap4cn434101,11056.441981462496
wdbjf65j12b434103,2117.640345115333
1g1zk57788f213023,4867.847177656236
jm1bk344881836551,5724.618085957892
1d8hb58d65f539763,4421.897790204448
jthgl46f175007477,18913.37718039337
1fadp3k21el307475,13478.929913791577
3fahp0ha6cr379057,9918.393071288867
19uua8f54ca032370,19782.453664442277
2c4rc1bg4er324578,18204.284490565064
2v8hw54x69r544905,7103.778695164784
2t2bk1baxdc166242,31004.533508306453
3n1bb51d91l110103,2334.950473384184
4jgbf71e29a470320,20611.990227842507
1gnes16s266126355,2705.995036376391
2c4rdgcg4dr626367,10922.21763431311
yv1rs592962513869,5804.870343627149
wddgf8abxea921029,25992.322304710673
wbaup7c5xcvm54970,22130.24940523802
2g1115sl9e9218028,19152.80461172785
5n3aa08c34n811612,6718.0353503145125
wuaauafg5an001218,78016.35291775927
5fnrl386x9b023020,13237.575832083972
2c4rdgcg6er420517,16690.712491117196
1ftpw14v59fa33837,17808.041128697078
3n1ab6ap0bl714975,8703.85307570743
1ftrw07w41kf22085,2586.6433218728416
jm3er29l670157019,8479.352269064451
ja32u2fu0eu012599,11289.64047884459
1fmzk02107ga02111,1581.8125672630613
1fadp3f23dl355004,9358.521661178485
jn1cv6ap1bm509235,18275.05603125733
zfbcfaah2ez016910,11799.830705900149
wbauc9c56dvy60589,26814.642348797322
jm1cw2bl2d0150826,12095.20954719352
kndjd735985795976,6311.445914493473
sajda24cxylf06951,1777.968151191637
2fmdk4kc1dbc41432,18439.98982959095
1j4gw48sx4c391070,2460.0835247194664
wdbtj56j96f166609,9647.82066921104
wddhf5gb6ba412299,19189.53883527184
jn8as5mvxdw626907,12718.13116324798
jtezu5jr9b5015376,21889.191730020248
2lmhj5nk1ebl56003,30005.421771108613
4t1bf28b83u303478,2802.188425468634
wausgafc4cn004228,37956.78399723685
5npec4ac2dh728148,15320.152890045703
5npeb4ac1ch451753,9531.841140249075
2c3cdybt9eh313319,24063.28683213647
jm3lw28a330366602,1024.9122844289013
5fpyk1f53ab004480,17932.28056081874
2t2bk1ba9ac007577,18801.626779443875
jm1bl1ug1b1490264,8979.322869243137
1g11e5sa1df297011,12240.77609597154
1hgcg56441a017798,975.1885119576418
1n4al2ap5cc156787,13188.001909378881
1j4gk48k67w507301,5571.048298014142
1fmcu9e79ckc58839,17464.029836354788
jn8as5mv7cw397133,14270.870755152635
wbadx7c50de746760,34331.571124750466
sajea51cx4wd82070,1791.7204038287782
1vwbh7a35dc060358,12970.636905191195
1gndt13s452144701,3321.145850692752
1ftsw21r19ea55427,21072.093186301943
5uxzv4c51d0b02938,35197.972839735274
1fahp24w28g184228,5455.196015671069
jf1znaa19d1717721,19778.834915181353
1c4njcba9ed843754,16164.272843558474
3d4gg57v09t142196,10615.69656881762
1g1pc5sb5e7156575,12274.795988395592
1gys4bef2dr267691,47665.15879703537
2hgfg11817h558432,5048.107852270536
1g4hp54kx3u279201,1091.140147389182
5gakrced0cj345539,24731.149724244817
jthce1bl3d5009780,32797.91223764018
2t2bk1ba7cc148943,26432.011750105303
1j4ba5h14bl592546,25121.715498701087
jteew44a292028801,13521.453554388123
4jgab54e5xa132740,1902.2166109247064
3vwjp7at1cm613034,12256.531454546306
1gkds13s632341818,7241.219136136151
wauaf78e08a095688,8100.264323668705
jn1cv6ap4dm717564,22075.435151334976
1gys4def6cr215961,38554.0693797832
5fnyf18554b002163,4736.0488412469
1mefm40145g622189,1460.6605253510952
4t1bf1fk6cu030652,14145.233684168983
1n4al2ap2cn459675,12127.374648924222
1n4az0cp2dc407847,10513.55000564874
3fahp06z37r211424,4738.57730139159
5gadv33l05d225112,3057.2965553299837
1n4al2ap9cc157215,13209.658647047367
5uxwx5c50cl721740,24516.370897638306
jn1cv6ap4dm714695,23571.432655725308
wdbjf82g9yx028084,1778.3816324508825
wdbtk56f67f218143,8819.247291194893
wba3k5c58ekt33308,39868.1237784596
jtmzd33v175075789,7722.0564530483925
wmwsu3c59ct543224,12934.155761837994
jthbn30f820073330,7383.482426170546
3n1bc1ap1bl394098,6206.813141727747
jhlrm4h7xcc027183,19738.154852620853
2gcec19c871731306,8876.190376531318
5tfnx4cn5bx007441,9627.269171324364
1fafp24105g175602,3924.7052660950358
1g2zg57n584135761,4745.6619943783735
1n4al2ap7cn562042,7055.089426372021
1c4bjweg5cl184580,21010.192200259888
1g6dp577960116872,4526.845088372767
jtjzk1ba6b2004667,25250.72777094382
1g1pc5sb7d7203250,7776.121794005195
kl1td6de3ab054397,3010.334579488688
1fafp44664f185644,3853.8739922620844
kmhcm46c69u306874,4300.836156681269
3vw2k7aj0dm267822,13686.027327452088
2g1wh55k919119434,978.4610251192389
1j4ba3h1xbl574783,21797.731051088587
4usbt33483ls48221,5951.698630938747
1ftww3br5aea11053,15209.99190527047
1fmcu93188ke28789,7625.979908270396
kmhcu4ae0eu592708,11187.287281025747
1n4aa5ap9bc847293,16983.10558367276
1n4al3ap2ec132343,14068.289827802295
1n4al2ap5bn470863,8123.854766220694
1gceg15w8x1069740,1182.321944146459
4t1be32k55u003546,4397.492712966001
1c3cdzab7cn259165,10587.065337990907
1fadp3f29dl320886,9179.23583382093
1fmzu64k45ub17215,3597.70941156335
ja32u2fu1du017566,8377.111657759295
jn8az08wx6w541067,3619.4917888585605
2cndl13f386011409,7909.570619988097
1n4al3ap8ec102599,16149.839289130658
1hgcp3f80ca029814,16582.91713501553
5fnyf28126b049964,6258.67449598417
jtjzb1ba7c2407896,32265.443874254197
3fa6p0h93er261032,15669.398810414757
4s3bmbc60e3038505,18945.74754273767
1gc2cvcg7bz411965,12242.863310934434
2gtec19t041260828,5855.221541367448
1fmru17l82la59666,2713.5685440268044
wbana73545b815118,8677.227379002734
1j4ga591x9l707889,17036.033254443555
2g4gs5er2d9137266,11776.881076695197
5tfrv54148x049066,16592.03516980098
2g1wf5e39c1151252,6398.2296437826535
3fadp4bj4em103488,9926.419972341188
jn1av7ap9em690621,34597.51548013062
5xyktca63fg563633,18374.962898435868
1fm5k8d8xdgc86592,21463.517461648775
1fmzk06175ga48624,4400.972719215182
jthhp5bc7f5001143,54742.4172687451
5lmeu27rx1lj21945,1432.9373841915985
1ft7x2a62cec00863,35933.570411293214
1g1jc5sgxd4227593,8466.121164969962
jm3ke4cy0f0430940,20310.190530474185
js2yc5a52c6300048,5154.837347217348
1c3cdzab9en126572,12323.341190602665
1hgcp2f30ca054226,12948.520756278464
2hgfb2f90eh544413,18135.295026037704
4t1ce30px7u758620,5907.872675558119
3fadp4aj8dm155545,10002.375756169866
jf1znaa19d2728048,17304.565675378442
4t1bk3db3bu390020,14881.400744668872
3lnhm261x6r650509,6626.999420123917
1n4al3ap9dn490655,10961.67118159907
jtdbt923071023990,2652.042750767345
3gnfk16z32g301514,2772.8498674850744
1vwap7a39cc020782,13147.540059431976
5j6tf2h58cl000638,16656.368115813468
1a8hx58247f500812,3924.449244659032
1zvbp8am6e5234297,18131.236973385665
1vwbp7a31dc016182,13263.693098777281
1g1jc5sh6d4158636,7957.256579877967
3fa6p0h71dr219651,11494.119623857916
3fa6p0hd1er138222,14451.729057790946
2g1wc5e35e1177830,13629.734366796632
1gker33727j138864,8994.780470559615
wbanb53567cp07503,7853.10079957804
1c3ccbbb2dn678972,9501.67765498972
1gkev33788j199424,11256.917940054069
kmhgh4jh6cu052213,26557.76675044973
kndjt2a54d7482132,10108.39619657486
5xyzt3lb9dg058492,17754.15894966222
1fmhk7d8xcga97852,24939.62515638859
1gkev13748j147728,9987.971175607845
jtdkn3du2e1788497,16327.125198505993
waurv78t49a004105,21995.800987601513
3ln6l2g97dr819994,23329.362674027558
jn1cv6ap1cm931944,17702.14999705557
1fadp3f29dl167166,8303.047574006654
salvr2bg8dh730711,33284.99962092169
jh4db7656ts012751,402.1118916902087
1gcek19jx7z537532,16452.762168631954
2fmdk3ak0bba29363,18184.69438709563
jm1bl1u67b1432456,9468.354467311667
5n1aa08a85n723163,5926.39109344552
waukgafl8da069740,34460.52284097181
5n1bv28u44n355755,1725.3068833382004
1zvbp8am3e5262462,17908.202701659022
5tdbk3eh3cs121450,19987.019879542364
3lnhm26t18r656669,5629.205351163757
wbadw3c54ce821454,28605.414220292336
1j4ff48b89d237339,5385.230230212479
2gnalbek3e6197544,18442.008005840675
js2yc415485109948,4588.503580959217
2b3la53t49h620809,13467.591317415332
3fa6p0hdxer204606,16863.32414165455
1zvbp8am9e5201603,18064.099504168706
kmhtc6ad0du139872,14137.109669331196
3fadp4fj2cm102265,10130.106612114932
5tddk3dc8ds052643,21397.114016891526
1fmcu9g91dua40768,14867.044369066669
1c3cdzab8cn331636,7934.923173477243
2g1fb3d38c9211119,18450.117439370413
2g4ws52j441188616,1025.277988348229
1g1za5e08cf315424,9479.428948369376
5n1aa08d48n615654,13892.139552806851
1gnscje08dr228674,31111.257456012165
3n1ab6ap0cl630625,11258.829138147345
1hgcp2f66ca071641,14483.751189848901
jhlre38537c000791,8506.394989815733
5fnyf3h43db036864,26957.38473408478
jf1znaa15e9701826,19930.371130180625
jn1cv6ap4cm937110,21218.807266760996
2t1bu4ee9bc624574,9231.350286804849
2d4rn4de0ar331483,6348.734540620187
2g1wg5ek2b1251910,8396.969161010838
1ftnx21lxyea72697,6177.196132452041
wmwrc33463tc47900,3161.482970667892
3fadp4bj2em190680,10153.345413112005
2fmdk52cx9bb07452,9160.774366685253
1n4aa5ap2dc827860,14314.219757219144
5fnyf3h51fb023512,30717.0129930169
kmhhu6kh0bu052488,13840.594921173788
wbaph7c52be852280,20672.157045248434
shsrd78843u134491,4199.297639011873
1fa6p0h74e5366972,14935.928158614537
19uua56623a043021,2923.56392831184
jn8az1mw9cw210052,16386.668966746667
wmwmm33508tp71600,8445.064414786242
1gkev23757j134457,8107.708627740227
1n4aa5ap3dc825115,13600.276158078079
1g1pc5sb2e7279542,13317.836706918786
wbanw53548ct52966,10454.410020891595
1j4gl48kx7w519707,6130.40585085671
5xyktca65fg585388,21826.051072668663
1g4ge5gv9af154991,7909.160713542553
1gnec13r9xj416105,1334.4429010097792
2g1wd58c279267465,4558.106811747859
5tenl42n74z462347,7248.867435782265
1ft7x2bt9beb07311,33988.034474413376
1j4gr48k76c186297,6839.385585241527
5npdh4ae0dh217519,11452.98567589018
4jgdf7ce2da240145,42119.87594690902
4t1bk36b58u309766,8642.103745409066
1zvft80n955128255,6003.8091197987205
1n4al2ap0cc185257,12706.705337438934
1zvbp8cu4d5263616,29528.79969680564
4t1bf1fk9eu816061,17593.064780554112
2lmdj6jk2dbl12813,28539.375740384417
3gtrcve01ag212634,19864.489244048582
3vwgf71k47m195871,4739.127720404998
2c3cdxbg4dh688224,14528.931378088879
wbasn4c59bc209938,25288.318931009962
1g1pf5sc6c7376983,10745.61729489432
5y2sl62823z412345,1798.6648860305522
2g1wg5e35c1229295,9467.138137148191
3fa6p0d97fr154217,18380.79534840912
2g4wb52k311253525,672.2598676922371
1g6dn57p090167851,30858.75593405003
5uxfe83508l163189,17124.107094715113
1g2al55h997221970,11909.096142642644
2gkaltek0e6138678,21017.50408723698
2g1wb58k181217959,3735.3176291055897
1fahp3f29cl254632,8958.31504426126
3fa6p0hr6dr201289,14709.660380091063
2g1fj1ej4a9106725,14482.30449608322
1g2mb35b48y104029,2725.2101445921417
4t1bf1fk9eu416596,14856.100178213297
2lmdj8jk3ebl10971,32008.621372458136
1j8gr48k47c566326,11076.922172066057
5tdbk3eh2as031994,19658.336667098734
2hnyd18854h519628,2551.205762525329
1fm5k7d88dgc24151,28326.353136766178
2c4rdgbg7er360572,19938.42946634203
wvwml7an4ae506110,7426.586266529016
1ftzr45e54pa64217,6090.9330990540575
1n4aa5ap9bc859525,16753.962014487483
1j8ff47wx7d131667,4659.878809351929
jn8as5mv8dw639378,12947.93943542097
jn8az08wx7w657192,10741.44852547211
1n4aa5ap2bc853016,15183.876920307299
3c3el55h9yt259937,1160.7754896043734
2cnaldew9a6270087,10116.160387998083
3d7ha18h35g787681,13944.362006715608
2gnalbek6e6325520,18895.606690133063
1gner23d39s121054,8398.54353766474
1ftpw14v98fc26538,12424.266035744446
knage123885199663,2929.22462915078
2t2zk1ba0cc074585,29816.116433258372
5npeb4ac5dh671589,10356.964959103529
jthbk1ggxd2046441,23571.688869895872
2b3ka43r28h174328,3981.6786383479102
1fahp3h25cl437829,8245.781106333434
3gnal2ek6es648645,15700.908982623208
2g1wb58n089129397,6268.057047593894
1gnec13r6xj552515,1311.5273008649365
jm1bl1u77d1772881,9602.90753091653
1g1pg5sbxf7105109,15182.35956372707
wba3a5g54dnp18892,23007.69618730649
4t1bf1fk7eu399846,16745.01063662461
3g5da03l56s579046,1541.0124788014273
1ftne2ewxeda96266,21708.55307312622
jtmzf4dvxc5047028,14591.2061851912
1fahp2d98dg146300,11883.444821511343
3fa6p0h78er221141,15498.118049241983
1c3cdzab9dn771317,11435.73473079807
1d7ha18n03j556531,4673.740322747208
jn8cs1mw8em413087,30035.94925179255
2c4rc1bg9er399616,18608.127146049548
jn1cv6ar7dm754268,22740.73577930595
jn8az1mw8dw311813,15952.923570211868
3d4pg5fv3at160181,6105.726040608507
1ftkr1ad2bpa74908,9322.549917952245
jn1cv6arxcm678172,18413.207985321733
1gcgg25u251249967,3130.129914732326
1g1za5e10bf354547,10194.216597540366
1fm5k8d81egc41039,31785.960536594506
2c4rdgcg6er173239,16191.95729724543
1fahp2d83eg162008,19910.835078769025
jn8as5mt9cw272097,15251.959599902253
3fa6p0k96er261079,14793.196580109141
wmwzc3c52cwl81906,20478.51586470995
nm0ae8f72e1136685,21521.388179477166
jthkd5bh7b2013640,14936.163166682461
kmhct4ae2cu040045,6918.702777830248
3lnhm26186r625222,4867.366834645993
1fmcu9j97euc77758,18603.46862022813
1nxbr32e36z577174,3880.227076066145
1d4gp25b25b129436,1260.0810348253071
2gkflwek1e6211046,22657.034854431142
5tddk3ehxbs066695,23875.22680600579
